labels,prob_0,prob_1
1.0,0.018764497375869604,0.9812355026241304
1.0,0.036731009028623696,0.9632689909713763
1.0,0.0372964042193783,0.9627035957806217
1.0,0.04192223484102342,0.9580777651589766
1.0,0.04846779128696477,0.9515322087130352
1.0,0.0459121335133329,0.9540878664866671
1.0,0.10093716071236492,0.8990628392876351
1.0,0.13587063786766485,0.8641293621323352
1.0,0.06741395873790712,0.9325860412620929
1.0,0.04937940876671809,0.9506205912332819
1.0,0.03428692806335709,0.9657130719366429
1.0,0.6291525872707369,0.3708474127292632
1.0,0.5633643433012789,0.43663565669872106
1.0,0.1529182177276256,0.8470817822723744
1.0,0.0931064309309183,0.9068935690690817
1.0,0.18064667093159936,0.8193533290684006
1.0,0.20694304318799417,0.7930569568120058
1.0,0.20172885418434905,0.798271145815651
1.0,0.15650004057781852,0.8434999594221815
1.0,0.055935440915603984,0.944064559084396
1.0,0.31727494127848777,0.6827250587215122
1.0,0.2662472629485798,0.7337527370514202
1.0,0.16954269715897852,0.8304573028410215
1.0,0.24041144804383074,0.7595885519561693
1.0,0.0768271656478483,0.9231728343521517
1.0,0.04142069028134687,0.9585793097186531
1.0,0.05847463855781221,0.9415253614421878
1.0,0.09468527261453652,0.9053147273854635
1.0,0.06851510552190776,0.9314848944780922
1.0,0.03305242856673485,0.9669475714332652
1.0,0.0340155634639121,0.9659844365360879
1.0,0.023917927329995647,0.9760820726700044
1.0,0.025817753464967397,0.9741822465350326
1.0,0.02643134239284084,0.9735686576071592
1.0,0.027450715048945806,0.9725492849510542
1.0,0.029274743339764875,0.9707252566602351
1.0,0.021616765295837226,0.9783832347041628
1.0,0.018068847979395453,0.9819311520206045
1.0,0.37228901184615526,0.6277109881538447
1.0,0.23782938411050492,0.7621706158894951
1.0,0.22005067579280402,0.779949324207196
1.0,0.1375113181965758,0.8624886818034242
1.0,0.1144066268934043,0.8855933731065957
1.0,0.05417981274322925,0.9458201872567708
1.0,0.07892525987836752,0.9210747401216325
1.0,0.042241336676531516,0.9577586633234685
1.0,0.05383124571579756,0.9461687542842024
1.0,0.04381768917130868,0.9561823108286913
1.0,0.05336378956876908,0.9466362104312309
